17503	0.02	-0.15	0.99	0.27	0.33	0.12	0.51	14.43	
18033	0.12	-0.15	0.87	1.80	3.62	0.31	0.51	14.34	
18562	0.04	-0.15	0.98	0.27	0.52	0.25	0.52	14.43	
19092	0.15	0.06	0.88	3.87	1.32	5.43	0.51	14.53	
19621	0.06	-0.06	0.94	0.76	-7.60	5.74	0.51	14.43	
20150	0.05	0.02	1.08	17.43	1.63	9.10	0.51	14.58	
20681	0.11	0.05	0.97	-10.16	2.85	-5.92	0.51	14.53	
21210	0.21	0.02	0.92	-6.50	4.60	-4.94	0.51	14.34	
21740	0.03	0.02	1.04	2.47	-2.78	-0.24	0.52	14.39	
22269	0.07	-0.06	1.00	-1.56	2.04	-0.30	0.52	14.43	
22803	0.02	-0.09	0.97	3.38	1.28	-4.82	0.52	14.19	
23332	0.01	-0.13	0.99	2.77	1.80	0.43	0.52	14.43	
23861	0.00	-0.06	1.00	1.19	-0.21	-0.67	0.52	14.43	
24392	0.03	-0.11	1.02	-1.32	1.61	-0.73	0.52	14.39	
24921	0.04	-0.11	0.98	-3.39	0.51	-1.89	0.52	14.34	
25459	0.02	-0.13	1.02	-1.25	-0.94	-0.06	0.52	14.53	
25988	0.03	-0.10	1.00	0.33	0.33	-0.24	0.52	14.43	
26521	0.03	-0.05	0.99	-4.49	-0.75	-0.73	0.52	14.53	
27051	0.03	-0.10	1.01	-0.83	1.18	-0.30	0.52	14.34	
27581	-0.01	-0.04	1.04	-3.39	0.20	-0.67	0.52	14.34	
28114	0.03	-0.10	1.00	0.27	0.14	-0.18	0.52	14.34	
28643	0.03	-0.11	1.00	0.21	0.21	-0.12	0.52	14.43	
29173	0.02	-0.11	1.00	0.33	0.19	0.06	0.52	14.19	
29702	0.03	-0.11	1.00	0.39	0.45	0.12	0.52	14.34	
30232	0.03	-0.10	0.99	0.15	0.36	0.12	0.52	14.67	
30761	0.03	-0.11	1.00	0.33	0.01	0.12	0.52	14.24	
31291	0.02	-0.10	0.99	0.27	-0.09	0.37	0.52	14.43	
31820	0.00	-0.12	1.02	1.61	0.14	0.61	0.52	14.34	
32349	0.03	-0.11	0.99	0.52	0.09	0.06	0.52	14.43	
32880	0.02	-0.11	0.99	0.15	0.39	0.06	0.52	14.34	
33412	0.03	-0.11	0.99	0.15	0.40	0.06	0.52	14.43	
33942	0.03	-0.10	0.99	0.70	0.71	0.18	0.52	14.53	
34472	0.03	-0.11	0.99	0.39	0.27	0.18	0.52	14.43	
35001	0.03	-0.12	0.99	0.52	0.37	0.18	0.52	14.72	
35531	0.03	-0.11	1.00	0.15	0.08	0.00	0.52	14.34	
36060	0.03	-0.12	1.00	0.52	-0.14	0.12	0.52	14.58	
36590	0.03	-0.11	1.00	0.03	-0.02	0.00	0.52	14.53	
37119	0.03	-0.12	1.00	0.21	0.03	0.31	0.52	14.43	
37649	0.02	-0.11	0.99	0.34	0.05	-0.24	0.52	14.58	
38178	0.02	-0.12	1.00	0.33	0.02	-0.06	0.52	14.39	
38711	0.02	-0.12	0.99	0.33	0.27	0.12	0.52	14.43	
39241	0.03	-0.12	0.99	0.64	0.02	0.12	0.52	14.34	
39770	0.03	-0.11	0.99	0.39	0.45	0.06	0.52	14.34	
40300	0.03	-0.12	1.00	0.70	0.36	0.12	0.52	14.67	
40829	0.02	-0.12	1.00	0.46	0.15	0.18	0.52	14.43	
41359	0.02	-0.12	1.00	0.64	0.01	0.12	0.52	14.77	
41889	0.03	-0.11	0.99	0.15	0.45	-0.06	0.52	14.34	
42418	0.02	-0.11	1.00	0.22	0.06	-0.06	0.52	14.72	
42948	0.02	-0.13	1.00	0.82	-0.21	0.18	0.52	14.43	
43477	0.02	-0.12	0.99	0.64	0.31	0.12	0.52	14.72	
44011	0.02	-0.12	0.99	0.46	0.54	-0.06	0.52	14.67	
44540	0.02	-0.11	0.99	0.34	-0.02	0.12	0.52	14.58	
45069	0.03	-0.10	0.99	0.21	0.16	0.12	0.52	14.53	
45599	0.02	-0.12	1.00	0.58	-0.14	0.18	0.52	14.58	
46128	0.03	-0.12	1.00	-0.15	-0.14	0.06	0.52	14.58	
46659	0.03	-0.11	0.99	0.58	-0.02	0.25	0.52	14.58	
47188	0.03	-0.11	1.00	0.58	0.08	0.12	0.52	14.34	
47718	0.02	-0.11	0.99	0.21	0.02	-0.06	0.52	14.39	
48247	0.03	-0.11	0.99	0.52	-0.08	-0.06	0.52	14.58	
48777	0.03	-0.11	0.99	0.21	0.08	0.25	0.52	14.34	
49311	0.03	-0.11	1.00	0.16	0.18	0.12	0.52	14.72	
49840	0.03	-0.11	0.99	0.21	0.33	0.18	0.52	14.43	
50370	0.02	-0.11	0.99	0.28	0.18	0.12	0.52	14.67	
50899	0.03	-0.12	0.99	0.64	0.46	-0.06	0.52	14.43	
51428	0.02	-0.11	1.00	0.46	-0.08	0.06	0.52	14.58	
51958	0.02	-0.11	0.99	0.40	0.36	0.31	0.52	14.67	
52487	0.03	-0.13	0.99	0.03	0.39	-0.12	0.52	14.34	
53017	0.02	-0.11	0.99	0.15	0.17	0.00	0.52	14.58	
53556	0.02	-0.12	1.00	0.27	0.05	0.31	0.52	14.58	
54086	0.02	-0.11	1.00	0.22	0.01	0.06	0.52	14.77	
54615	0.03	-0.12	0.99	0.52	0.09	0.25	0.52	14.43	
55149	0.02	-0.12	0.99	-0.28	0.71	0.18	0.52	14.53	
55686	0.02	-0.12	1.00	0.52	-0.01	0.06	0.52	14.67	
56216	0.03	-0.12	1.00	0.40	-0.28	0.18	0.52	14.91	
56748	0.03	-0.12	0.99	0.52	0.12	0.18	0.52	14.67	
57290	0.03	-0.11	0.99	0.34	0.12	0.25	0.52	14.67	
57819	0.03	-0.12	0.99	0.58	-0.04	0.25	0.52	14.34	
58349	0.03	-0.12	1.00	0.58	0.12	-0.12	0.52	14.72	
58878	0.03	-0.12	1.00	0.46	-0.14	0.31	0.52	14.58	
59407	0.03	-0.11	1.02	0.09	0.24	0.37	0.52	14.72	
59937	0.08	-0.02	0.97	0.09	1.39	-0.18	0.52	14.58	
60470	0.02	-0.12	0.99	0.52	0.13	0.25	0.52	14.77	
61000	0.03	-0.13	1.02	-0.82	1.04	-0.06	0.52	14.72	
61529	-0.05	-0.07	0.98	-0.70	0.84	0.12	0.52	14.58	
62059	0.00	-0.09	0.99	0.16	0.43	-0.12	0.52	14.72	
62588	0.02	-0.11	0.99	0.46	0.12	0.00	0.52	14.67	
63117	0.02	-0.12	1.00	0.03	0.24	-0.24	0.52	14.67	
63647	0.03	-0.13	0.99	0.09	0.55	-0.12	0.52	14.72	
64176	0.02	-0.12	1.01	0.70	-0.61	0.18	0.52	14.72	
64706	0.02	-0.12	1.00	0.58	0.15	-0.12	0.52	14.39	
65235	0.02	-0.12	0.98	0.58	-0.15	0.18	0.52	14.43	
65777	0.03	-0.12	1.01	1.13	0.46	-0.06	0.52	14.43	
66310	0.02	-0.12	0.99	0.40	-0.19	0.12	0.52	14.67	
66840	0.02	-0.12	1.00	0.28	0.06	0.12	0.52	14.67	
67369	0.02	-0.11	0.99	0.27	0.10	0.18	0.52	14.53	
67900	0.03	-0.12	1.00	0.28	0.12	0.12	0.52	14.67	
68429	0.02	-0.12	0.99	0.70	-0.01	0.12	0.52	14.67	
68958	0.03	-0.11	0.99	-0.03	0.59	0.00	0.52	14.53	
69488	0.02	-0.12	0.99	0.34	0.06	0.25	0.52	14.72	
70018	0.04	-0.11	0.99	0.40	-0.31	0.00	0.52	14.67	
70548	0.01	-0.11	1.00	0.40	0.24	-0.06	0.52	14.67	
71083	0.02	-0.12	0.99	0.16	0.19	0.00	0.52	14.77	
71613	0.02	-0.11	1.00	0.71	0.13	0.12	0.52	14.77	
72142	0.03	-0.12	0.99	0.16	0.13	0.00	0.52	14.77	
72671	0.02	-0.12	1.00	0.40	0.53	0.25	0.52	14.58	
73201	0.02	-0.12	1.00	0.53	0.04	0.31	0.52	15.06	
73730	0.02	-0.12	0.99	0.52	0.43	0.18	0.52	14.72	
74260	0.02	-0.12	0.98	0.16	0.31	0.12	0.52	14.72	
74789	0.03	-0.11	1.02	1.74	-0.24	0.06	0.52	14.72	
75319	0.03	-0.10	0.99	0.52	0.44	0.06	0.52	14.87	
75849	0.05	-0.13	0.99	0.03	0.54	0.06	0.52	14.67	
76383	0.02	-0.12	1.00	0.46	0.08	-0.06	0.52	14.87	
76913	0.02	-0.11	1.00	0.22	-0.13	0.06	0.52	14.67	
77443	0.03	-0.12	1.00	0.28	0.14	-0.06	0.52	14.91	
77973	0.03	-0.11	0.99	-0.39	0.12	0.06	0.52	14.67	
78502	0.02	-0.12	1.00	0.22	0.31	0.06	0.52	14.72	
79031	0.02	-0.11	1.00	0.64	0.01	0.18	0.52	14.77	
79561	0.02	-0.12	0.99	-0.21	0.00	0.12	0.52	14.72	
80090	0.02	-0.12	1.00	0.52	0.07	0.18	0.52	14.77	
80620	0.02	-0.12	1.00	0.46	0.19	0.18	0.52	14.77	
81149	0.03	-0.12	0.99	0.40	0.30	0.31	0.52	14.67	
81685	0.02	-0.12	1.00	0.46	0.31	0.12	0.52	14.72	
82214	0.03	-0.11	0.99	0.58	0.13	0.18	0.52	14.77	
82743	0.02	-0.12	1.00	0.28	0.08	-0.18	0.52	14.91	
83273	0.03	-0.13	1.00	0.52	0.44	0.12	0.52	14.87	
83802	0.03	-0.12	0.98	0.64	0.05	0.18	0.52	14.58	
84332	0.01	-0.13	1.00	0.45	0.15	-0.12	0.52	14.39	
84861	0.02	-0.11	1.00	0.16	0.31	0.06	0.52	14.72	
85390	0.02	-0.12	0.99	0.10	0.31	-0.06	0.52	14.77	
85921	0.02	-0.12	0.99	-0.15	0.09	-0.06	0.52	14.96	
86457	0.02	-0.12	1.00	0.52	0.18	0.06	0.52	14.67	
86993	0.02	-0.12	0.99	-0.09	0.20	-0.12	0.52	14.87	
87522	0.00	-0.11	0.97	-0.09	-0.17	0.18	0.52	14.87	
88052	-0.02	-0.09	1.01	0.15	-0.39	0.61	0.52	14.53	
88582	0.02	-0.10	0.97	-0.15	0.49	-0.06	0.52	14.72	
89112	0.02	-0.12	1.00	0.53	0.27	0.00	0.52	14.96	
89641	0.02	-0.13	0.98	-0.09	0.33	-0.06	0.52	14.91	
90171	0.03	-0.12	1.00	0.16	0.37	0.00	0.52	14.77	
90701	0.02	-0.11	0.99	0.22	-0.25	0.00	0.52	14.67	
91230	0.02	-0.13	1.01	0.16	-0.06	0.18	0.52	14.77	
91760	0.02	-0.11	1.00	0.10	0.26	0.12	0.52	14.87	
92295	-0.08	-0.09	0.99	4.43	-6.41	0.92	0.52	14.72	
92825	0.04	-0.12	1.00	0.65	0.51	-0.06	0.52	14.96	
93354	-0.02	-0.12	1.02	0.04	-1.79	-0.12	0.52	15.06	
93884	0.02	-0.12	0.99	0.52	-0.28	0.12	0.52	14.43	
94413	0.03	-0.12	0.99	0.27	0.71	0.18	0.52	14.53	
94942	0.01	-0.12	1.01	0.83	-0.31	-0.24	0.52	14.72	
95472	0.03	-0.12	0.98	0.10	0.57	0.06	0.52	14.87	
96001	0.02	-0.14	1.07	3.15	-1.16	0.55	0.52	14.67	
96532	0.01	-0.10	1.03	-0.21	-0.53	0.31	0.52	14.87	
97061	0.01	-0.12	1.00	0.52	-0.55	-0.18	0.52	14.72	
97596	0.02	-0.11	0.98	0.52	-0.18	-0.06	0.52	14.72	
98125	0.02	-0.12	0.99	0.52	0.43	0.18	0.52	14.77	
98655	0.02	-0.12	1.00	0.21	0.29	-0.06	0.52	14.58	
99185	0.02	-0.09	1.02	0.89	0.51	0.86	0.52	14.96	
99714	0.01	-0.12	0.99	0.59	0.27	0.06	0.52	14.91	
100244	0.02	-0.12	0.99	0.40	-0.06	0.12	0.52	14.77	
100773	0.02	-0.13	1.02	-0.09	0.79	0.37	0.52	14.72	
101302	0.02	-0.11	1.00	-0.94	0.08	-0.24	0.52	14.91	
101832	0.13	-0.14	0.95	-1.00	1.55	-1.59	0.52	14.91	
102361	0.03	-0.12	1.00	0.89	0.80	0.31	0.52	14.77	
102897	0.04	-0.12	0.98	-0.15	0.14	-0.24	0.52	14.91	
103426	0.02	-0.14	1.00	1.13	0.37	0.12	0.52	14.77	
103956	0.03	-0.10	1.00	0.52	-0.07	-0.91	0.52	14.67	
104485	0.02	-0.11	0.99	0.59	0.53	0.06	0.52	15.06	
105014	0.10	0.04	1.07	-1.00	-3.77	-1.59	0.52	14.87	
105544	0.02	-0.12	0.98	0.40	-0.59	0.06	0.52	14.91	
106073	0.02	-0.11	0.99	-0.21	0.38	0.18	0.52	14.87	
106604	0.04	-0.11	0.99	0.58	1.41	0.43	0.52	14.77	
107133	0.03	-0.12	0.99	0.16	0.02	-0.37	0.52	14.91	
107662	0.04	-0.10	0.98	-0.15	0.86	0.06	0.52	14.77	
108197	0.03	-0.13	1.00	0.10	-0.10	-0.06	0.52	14.91	
108727	0.02	-0.12	0.98	0.53	0.27	0.12	0.52	14.96	
109257	0.05	-0.12	1.00	-0.45	1.06	-0.12	0.52	14.91	
109786	0.01	-0.12	1.00	0.22	-0.12	0.12	0.52	14.72	
110316	-0.01	-0.10	0.98	0.46	-0.47	0.12	0.52	14.87	
110846	0.04	-0.11	1.00	-0.02	1.30	0.06	0.52	14.91	
111375	0.03	-0.13	1.01	0.53	0.14	0.00	0.52	14.91	
111905	0.04	-0.12	0.97	0.04	0.26	0.49	0.52	14.87	
112434	0.02	-0.10	0.98	0.52	0.18	-0.06	0.52	14.67	
112964	0.02	-0.11	0.99	0.22	0.02	0.12	0.52	14.87	
113499	0.04	-0.13	1.01	0.71	-0.41	0.31	0.52	14.91	
114029	0.02	-0.11	0.99	0.28	0.19	-0.12	0.52	14.77	
114558	0.02	-0.12	1.00	0.34	0.14	-0.06	0.52	14.91	
115089	0.02	-0.12	1.00	0.41	0.16	0.12	0.52	15.06	
115618	0.03	-0.12	0.99	0.34	0.20	-0.06	0.52	14.91	
116158	0.04	-0.10	0.95	-0.15	1.30	-0.73	0.52	14.91	
116687	0.03	-0.12	0.99	0.40	0.39	0.00	0.52	14.91	
117226	0.02	-0.12	1.00	0.22	0.37	0.18	0.52	14.72	
117755	0.02	-0.11	1.00	0.28	-0.12	0.06	0.52	14.77	
118285	0.02	-0.12	1.00	0.34	0.09	0.12	0.52	14.96	
118820	0.03	-0.13	1.00	0.89	0.18	0.06	0.52	14.67	
119349	0.03	-0.12	0.99	0.28	0.20	0.18	0.52	14.91	
119891	0.02	-0.12	1.00	-0.09	0.19	-0.06	0.52	14.77	
120424	0.03	-0.12	1.00	0.52	0.37	0.12	0.52	14.77	
120953	-0.09	-0.05	0.96	-2.65	1.65	2.87	0.52	14.77	
121482	0.00	-0.11	1.00	0.40	0.32	0.31	0.52	14.87	
122012	0.03	-0.11	0.96	-0.09	0.88	-0.30	0.52	14.91	
122541	0.02	-0.11	1.01	1.26	0.21	0.31	0.52	14.96	
123071	0.02	-0.13	1.03	0.10	-0.59	-0.12	0.52	14.91	
123600	0.02	-0.12	0.99	0.47	0.34	-0.06	0.52	15.06	
124136	0.02	-0.11	0.98	0.53	-0.10	0.06	0.52	14.96	
124665	0.01	-0.13	1.00	1.20	-0.46	0.06	0.52	14.96	
125194	0.03	-0.11	1.00	0.41	0.65	0.31	0.52	15.06	
125724	0.04	-0.13	0.98	0.40	1.06	0.31	0.52	14.91	
126253	0.03	-0.12	0.99	0.22	0.08	-0.06	0.52	14.91	
126783	0.03	-0.11	1.00	0.28	0.14	0.06	0.52	14.87	
127312	0.01	-0.12	1.02	0.77	0.49	-0.06	0.52	14.72	
127841	0.03	-0.13	1.01	-0.21	1.11	-0.24	0.52	14.87	
128371	0.03	-0.12	0.99	0.34	0.44	-0.18	0.52	14.87	
128900	0.05	-0.14	1.00	1.01	-0.04	0.43	0.52	14.91	
129436	0.04	-0.12	0.98	0.16	0.75	0.18	0.52	14.91	
129965	0.01	-0.13	0.95	-0.70	2.16	-0.18	0.52	14.91	
130495	0.01	-0.11	1.00	0.52	0.37	0.37	0.52	14.77	
131024	0.03	-0.14	0.99	0.40	-0.22	-0.06	0.52	14.96	
131554	0.03	-0.12	1.00	0.16	0.08	0.12	0.52	14.87	
132084	0.02	-0.12	1.00	0.28	0.43	0.25	0.52	14.72	
132613	0.02	-0.12	0.99	0.46	0.20	0.06	0.52	14.91	
133143	0.02	-0.12	0.99	-0.02	0.09	-0.06	0.52	14.96	
133672	0.02	-0.12	1.00	0.46	-0.10	-0.12	0.52	14.91	
134208	0.02	-0.11	1.00	0.40	0.31	0.37	0.52	14.77	
134737	0.02	-0.11	1.00	0.52	0.43	-0.12	0.52	14.72	
135266	0.03	-0.12	1.00	0.35	0.42	0.00	0.52	15.20	
135796	0.02	-0.12	0.99	0.53	0.20	0.06	0.52	14.91	
136325	0.02	-0.12	1.00	0.16	0.14	0.18	0.52	14.91	
136855	0.02	-0.12	0.99	0.28	0.26	0.12	0.52	14.87	
137385	0.07	-0.10	0.96	-0.51	1.97	-0.67	0.52	14.91	
137915	0.04	-0.12	1.00	0.77	0.77	0.00	0.52	15.06	
138444	0.03	-0.12	1.02	1.01	0.63	0.37	0.52	14.87	
138973	0.03	-0.12	0.99	0.28	0.10	-0.06	0.52	15.06	
139508	0.03	-0.13	0.99	0.40	-0.18	0.00	0.52	14.77	
140037	0.02	-0.11	0.99	0.34	0.09	0.00	0.52	14.96	
140567	0.02	-0.12	1.00	0.22	0.33	0.06	0.52	14.96	
141097	0.04	-0.13	1.02	0.77	0.32	-0.24	0.52	14.87	
141627	0.03	-0.09	0.97	-0.52	0.37	0.25	0.52	14.72	
142156	0.03	-0.13	0.98	-6.49	0.14	0.12	0.52	14.91	
142685	0.03	-0.18	0.98	-3.38	0.01	0.12	0.52	14.77	
143215	0.05	-0.19	0.95	-0.94	-0.10	-0.24	0.52	14.91	
143744	0.02	-0.20	0.98	0.40	0.39	0.31	0.52	14.96	
144274	0.03	-0.20	0.98	0.40	0.21	0.12	0.52	14.96	
144808	0.02	-0.20	0.99	0.22	0.20	0.12	0.52	14.87	
145337	0.02	-0.21	0.98	0.46	0.13	0.00	0.52	14.77	
145867	0.02	-0.20	0.98	0.53	0.03	0.25	0.52	14.96	
146397	0.02	-0.20	0.98	0.40	0.00	0.06	0.52	14.72	
146927	0.02	-0.20	0.98	0.34	0.07	0.06	0.52	14.77	
147463	0.02	-0.20	0.98	-0.02	0.04	-0.06	0.52	15.06	
147993	0.02	-0.20	0.98	0.34	0.31	0.12	0.52	14.77	
148522	0.02	-0.19	0.99	0.46	0.01	0.12	0.52	14.77	
149052	0.02	-0.20	0.98	0.58	0.13	-0.18	0.52	14.77	
149582	0.02	-0.20	0.98	0.59	0.51	0.00	0.52	14.91	
150116	0.02	-0.20	0.98	0.59	0.39	0.12	0.52	14.96	
150646	0.02	-0.19	1.00	0.71	0.31	0.25	0.52	14.77	
151175	0.03	-0.20	0.99	0.40	0.02	0.12	0.52	14.91	
151706	0.02	-0.20	0.98	0.46	0.08	0.31	0.52	14.91	
152235	0.02	-0.20	0.98	0.34	0.27	0.00	0.52	14.91	
152765	0.03	-0.20	0.98	0.34	0.33	-0.18	0.52	14.96	
153294	0.02	-0.21	0.99	0.34	0.21	-0.12	0.52	14.96	
153823	0.02	-0.20	0.98	0.40	0.14	0.00	0.52	14.91	
154353	0.02	-0.20	0.99	0.35	0.04	-0.18	0.52	15.11	
154882	0.02	-0.17	1.02	0.59	-0.41	-0.37	0.52	14.91	
155418	0.02	-0.20	0.98	0.28	0.27	0.18	0.52	14.91	
155947	0.02	-0.20	0.98	0.40	-0.03	0.06	0.52	14.96	
156477	0.02	-0.20	0.98	0.65	0.21	0.06	0.52	14.96	
157006	0.02	-0.21	0.99	0.28	0.08	0.25	0.52	14.91	
157535	0.02	-0.20	0.98	0.34	0.08	-0.06	0.52	14.87	
158065	0.02	-0.20	0.98	0.22	0.16	-0.12	0.52	15.11	
158594	0.03	-0.21	0.98	0.41	0.22	0.00	0.52	15.06	
159124	0.03	-0.20	0.98	0.46	-0.11	-0.12	0.52	14.87	
159654	0.02	-0.20	0.99	0.34	0.15	0.12	0.52	14.96	
160183	0.02	-0.20	0.99	0.40	0.30	0.00	0.52	14.67	
160718	0.02	-0.19	0.99	0.47	0.04	-0.12	0.52	15.11	
161247	0.02	-0.20	0.98	0.22	0.09	-0.06	0.52	14.96	
161777	-0.01	-0.18	1.00	0.22	-1.19	-0.06	0.52	14.96	
162306	0.03	-0.19	0.98	0.10	0.08	0.06	0.52	14.91	
162836	0.02	-0.20	0.98	-0.69	0.04	0.06	0.52	15.06	
163365	0.03	-0.20	0.97	0.34	0.21	-0.18	0.52	14.96	
163894	0.01	-0.21	0.97	0.59	0.02	0.43	0.52	14.91	
164424	0.02	-0.20	0.97	0.34	0.03	0.12	0.52	14.96	
164953	0.03	-0.20	0.99	0.16	0.20	0.12	0.52	14.91	
165483	0.03	-0.20	0.99	0.41	0.34	0.00	0.52	15.06	
166016	0.01	-0.23	0.96	-0.88	0.26	0.12	0.52	14.87	
166546	0.02	-0.21	0.98	-0.08	-0.03	0.43	0.52	14.96	
167075	0.02	-0.21	0.95	2.17	0.31	0.00	0.52	14.72	
167604	0.00	-0.20	1.00	3.34	0.53	0.00	0.52	15.06	
168134	0.03	-0.12	1.02	3.64	-0.16	-0.49	0.52	14.91	
168663	0.02	-0.13	1.00	0.77	2.34	0.31	0.52	14.91	
169193	0.02	-0.15	0.99	0.89	0.21	0.43	0.52	14.96	
169722	0.02	-0.12	1.02	-0.02	0.77	0.12	0.52	15.11	
170251	0.02	-0.11	0.98	0.10	-0.02	-0.06	0.52	15.11	
170781	0.02	-0.11	0.99	0.34	0.13	0.00	0.52	14.77	
171315	0.02	-0.11	0.99	0.47	0.16	0.06	0.52	15.06	
171845	0.02	-0.11	1.00	0.16	0.09	0.18	0.52	14.96	
172375	0.02	-0.11	1.00	0.53	0.22	0.06	0.52	15.06	
172905	0.02	-0.11	1.00	0.34	0.33	0.18	0.52	14.96	
173435	0.02	-0.11	0.99	0.46	0.20	0.06	0.52	14.91	
173964	0.02	-0.11	1.00	0.59	0.08	0.00	0.52	14.91	
174494	0.02	-0.11	0.99	0.40	0.02	0.00	0.52	14.91	
175024	0.02	-0.11	0.99	0.16	0.15	0.00	0.52	14.96	
175554	0.02	-0.11	1.00	0.41	0.16	0.12	0.52	15.06	
176083	0.02	-0.11	1.00	0.22	0.33	0.06	0.52	14.96	
176619	0.02	-0.11	1.00	0.28	0.14	0.00	0.52	14.91	
177149	0.02	-0.11	1.00	0.35	0.29	-0.06	0.52	15.11	
177678	0.02	-0.11	1.00	0.46	0.20	0.18	0.52	14.87	
178208	0.02	-0.11	1.00	0.04	0.14	-0.06	0.52	14.91	
178745	0.02	-0.11	1.00	-0.02	0.34	0.31	0.52	15.06	
179278	0.02	-0.11	1.00	0.40	0.09	0.18	0.52	14.96	
179819	0.02	-0.11	1.00	0.29	0.17	0.00	0.52	15.20	
180348	0.02	-0.11	1.00	0.40	-0.04	0.00	0.52	14.91	
180877	0.02	-0.11	1.00	0.65	0.08	0.31	0.52	14.91	
181408	0.02	-0.11	1.00	0.53	0.21	0.12	0.52	14.96	
181942	0.02	-0.11	0.99	0.22	0.20	0.25	0.52	14.91	
182484	0.02	-0.11	1.00	0.23	0.24	0.12	0.52	15.20	
183014	0.02	-0.11	1.00	0.29	-0.01	0.00	0.52	15.20	
183543	0.02	-0.11	1.00	0.52	-0.12	0.12	0.52	14.77	
184133	0.02	-0.11	0.99	0.47	0.04	0.06	0.52	15.06	
184663	0.02	-0.11	1.00	0.04	0.16	0.06	0.52	15.11	
185193	0.02	-0.11	1.00	0.47	0.34	0.00	0.52	15.06	
185722	0.02	-0.11	1.00	0.34	0.22	0.12	0.52	15.06	
186251	0.02	-0.11	0.99	0.46	0.27	0.31	0.52	14.91	
186782	0.02	-0.11	0.99	0.47	0.45	0.31	0.52	14.96	
187316	0.02	-0.11	0.99	0.16	0.04	0.00	0.52	15.11	
187846	0.02	-0.11	1.00	0.59	0.30	-0.12	0.52	15.20	
188376	0.02	-0.11	0.99	0.77	0.17	0.06	0.52	15.20	
188906	0.02	-0.11	1.00	0.10	0.29	-0.06	0.52	15.11	
189435	0.02	-0.11	1.00	0.47	-0.00	0.25	0.52	15.25	
189964	0.02	-0.11	0.99	0.40	0.20	0.12	0.52	14.91	
190494	0.03	-0.09	1.01	0.53	0.22	0.00	0.52	15.06	
191024	0.00	-0.11	0.98	-0.20	0.36	-0.24	0.52	15.20	
191554	0.01	-0.12	0.99	0.71	0.49	-0.12	0.52	15.25	
192083	0.02	-0.12	0.99	0.23	0.24	0.18	0.52	15.20	
